"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.25726330200714 2 9 "GO:0090050" "positive regulation of cell migration involved in sprouting angiogenesis" 1
0 0.733656947688875 2 12 "GO:0090069;GO:0090070" "regulation of ribosome biogenesis" 1
0 0.33999196353478 3 7 "GO:0090073" "positive regulation of protein homodimerization activity" 1
0 0.489961467729238 5 12 "GO:0090083;GO:0090084" "regulation of inclusion body assembly" 1
0 0.33999196353478 2 7 "GO:0090085" "regulation of protein deubiquitination" 1
0 0.912801859922615 2 291 "GO:0090087;GO:0051223;GO:0070201" "regulation of establishment of protein localization" 1
0 1 2 8 "GO:0090091" "positive regulation of extracellular matrix disassembly" 1
0 0.944549164964021 5 85 "GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 0.909046686673423 3 42 "GO:0090100" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 0.874141555024242 2 36 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 1
0 0.893256059695112 3 37 "GO:0090102" "cochlea development" 1
0 0.153556667979246 4 13 "GO:0090103" "cochlea morphogenesis" 1
0 0.460077983307802 2 5 "GO:0090128;GO:0090129" "regulation of synapse maturation" 1
0 1 2 11 "GO:0090136" "epithelial cell-cell adhesion" 1
0 0.969502684997968 3 10 "GO:0090140" "regulation of mitochondrial fission" 1
0 0.913018994803785 3 7 "GO:0090141" "positive regulation of mitochondrial fission" 1
0 0.938659745350618 2 8 "GO:0090148" "membrane fission" 1
0 2.84245986410464e-08 4 113 "GO:0090150" "establishment of protein localization to membrane" 0
0 0.433762706002001 2 8 "GO:0090151" "establishment of protein localization to mitochondrial membrane" 1
0 0.733533740975951 3 8 "GO:0090153;GO:1905038;GO:0090154;GO:2000303;GO:2000304" "regulation of sphingolipid biosynthetic process" 1
0 0.567562691175983 3 6 "GO:0090158" "endoplasmic reticulum membrane organization" 1
0 1 3 5 "GO:0090160" "Golgi to lysosome transport" 1
0 0.658590982232464 2 7 "GO:0090161" "Golgi ribbon formation" 1
0 0.924797750265552 4 22 "GO:0090162" "establishment of epithelial cell polarity" 1
0 1 3 16 "GO:0090169;GO:1901673" "regulation of spindle assembly" 1
0 0.731817386713709 6 42 "GO:0090175" "regulation of establishment of planar polarity" 1
0 0.658590982232464 2 7 "GO:0090178" "regulation of establishment of planar polarity involved in neural tube closure" 1
0 0.460077983307802 5 5 "GO:0090179" "planar cell polarity pathway involved in neural tube closure" 1
0 0.784088662947735 2 17 "GO:0090184;GO:0090183" "regulation of kidney development" 1
0 0.876672135865024 5 6 "GO:0090192" "regulation of glomerulus development" 1
0 0.785240099978243 7 13 "GO:0090199" "regulation of release of cytochrome c from mitochondria" 1
0 0.567562691175983 2 6 "GO:0090200" "positive regulation of release of cytochrome c from mitochondria" 1
0 0.913018994803785 2 7 "GO:0090201" "negative regulation of release of cytochrome c from mitochondria" 1
0 0.314129866755159 2 19 "GO:0090207" "regulation of triglyceride metabolic process" 1
0 0.433762706002001 6 8 "GO:0090208" "positive regulation of triglyceride metabolic process" 1
0 0.793968407540671 2 9 "GO:0090209" "negative regulation of triglyceride metabolic process" 1
0 0.155508581360357 2 5 "GO:0090219" "negative regulation of lipid kinase activity" 1
0 0.733533740975951 4 8 "GO:0090231;GO:0090266;GO:1903504" "regulation of mitotic spindle checkpoint" 1
0 0.433762706002001 -1 8 "GO:0090239" "obsolete regulation of histone H4 acetylation" 1
0 0.155508581360357 -1 5 "GO:0090240" "obsolete positive regulation of histone H4 acetylation" 1
0 0.876672135865024 2 6 "GO:0090251" "protein localization involved in establishment of planar polarity" 1
0 0.672733077698966 2 11 "GO:0090254" "cell elongation involved in imaginal disc-derived wing morphogenesis" 1
0 0.994420786064079 2 79 "GO:0090257" "regulation of muscle system process" 1
0 0.825153895083518 3 5 "GO:0090279" "regulation of calcium ion import" 1
0 0.957527607171861 4 122 "GO:0090287" "regulation of cellular response to growth factor stimulus" 1
0 0.570814537665006 2 48 "GO:0090288" "negative regulation of cellular response to growth factor stimulus" 1
0 0.970582402358469 2 26 "GO:0090303" "positive regulation of wound healing" 1
0 0.0921063736087815 -1 125 "GO:0090305" "obsolete nucleic acid phosphodiester bond hydrolysis" 1
0 0.530228129916242 6 16 "GO:0090306" "meiotic spindle assembly" 1
0 0.68190750090171 3 26 "GO:0090307" "mitotic spindle assembly" 1
0 1 2 5 "GO:0090308" "regulation of DNA methylation-dependent heterochromatin formation" 1
0 0.444278179498682 2 18 "GO:0090311" "regulation of protein deacetylation" 1
0 0.413716506173819 3 11 "GO:0090312" "positive regulation of protein deacetylation" 1
0 0.561713106724314 5 13 "GO:0090313;GO:0090314" "regulation of protein targeting to membrane" 1
0 0.995185921555309 4 71 "GO:0090316" "positive regulation of intracellular protein transport" 1
0 0.541685317532003 3 30 "GO:0090317" "negative regulation of intracellular protein transport" 1
0 0.686663675028934 2 15 "GO:0090322" "regulation of superoxide metabolic process" 1
0 0.561713106724314 2 13 "GO:0090325" "regulation of locomotion involved in locomotory behavior" 1
0 0.876672135865024 3 6 "GO:0090326" "positive regulation of locomotion involved in locomotory behavior" 1
0 0.33999196353478 2 7 "GO:0090328" "regulation of olfactory learning" 1
0 0.810137324030329 2 41 "GO:0090329" "regulation of DNA-templated DNA replication" 1
0 1 6 6 "GO:0090335;GO:0090336" "regulation of brown fat cell differentiation" 1
0 0.328520279990317 5 13 "GO:0090342;GO:2000772" "regulation of cellular senescence" 1
0 0.433762706002001 2 8 "GO:0090344;GO:2000773" "negative regulation of cellular senescence" 1
0 0.561713106724314 2 13 "GO:0090382" "phagosome maturation" 1
0 0.825153895083518 5 5 "GO:0090385" "phagosome-lysosome fusion" 1
0 0.33999196353478 2 7 "GO:0090386" "phagosome maturation involved in apoptotic cell clearance" 1
0 0.825153895083518 2 5 "GO:0090387" "phagolysosome assembly involved in apoptotic cell clearance" 1
0 0.978586797186971 2 17 "GO:0090398" "cellular senescence" 1
0 0.460077983307802 2 5 "GO:0090399" "replicative senescence" 1
0 0.254070155579348 3 228 "GO:0090407" "organophosphate biosynthetic process" 1
0 0.733533740975951 4 8 "GO:0090435" "protein localization to nuclear envelope" 1
0 0.0856596025997292 -1 66 "GO:0090501" "obsolete RNA phosphodiester bond hydrolysis" 1
0 0.118280227385779 -1 35 "GO:0090502" "obsolete RNA phosphodiester bond hydrolysis, endonucleolytic" 1
0 0.314129866755159 -1 19 "GO:0090503" "obsolete RNA phosphodiester bond hydrolysis, exonucleolytic" 1
0 0.913018994803785 2 7 "GO:0090522;GO:0099022" "vesicle tethering involved in exocytosis" 1
0 0.155508581360357 -1 5 "GO:0090527" "obsolete actin filament reorganization" 1
0 0.825153895083518 2 5 "GO:0090594" "inflammatory response to wounding" 1
0 0.724642612680852 2 240 "GO:0090596;GO:0048592" "sensory organ morphogenesis" 1
0 0.511669999266619 3 43 "GO:0090598" "male anatomical structure morphogenesis" 1
0 0.954201637816169 2 46 "GO:0090630" "activation of GTPase activity" 1
0 0.913018994803785 4 7 "GO:0090649;GO:0090650" "cellular response to oxygen-glucose deprivation" 1
0 0.460077983307802 4 5 "GO:0090666;GO:0090670;GO:0090685" "RNA localization to nucleus" 1
0 0.825153895083518 3 5 "GO:0090727" "positive regulation of brood size" 1
0 0.658590982232464 2 7 "GO:0095500;GO:0098926;GO:1903831;GO:1905144;GO:1905145" "postsynaptic signal transduction" 1
0 0.172670385510671 3 31 "GO:0097006" "regulation of plasma lipoprotein particle levels" 1
0 0.892453337079847 2 16 "GO:0097009" "energy homeostasis" 1
0 1 3 18 "GO:0097061" "dendritic spine organization" 1
0 1 2 5 "GO:0097062" "dendritic spine maintenance" 1
0 0.876672135865024 -1 6 "GO:0097064" "obsolete ncRNA export from nucleus" 1
0 0.908714732229958 2 12 "GO:0097065" "anterior head development" 1
0 0.821553115764875 4 22 "GO:0097066" "response to thyroid hormone" 1
0 0.879538434806445 2 11 "GO:0097067" "cellular response to thyroid hormone stimulus" 1
0 0.876672135865024 3 6 "GO:0097068;GO:1904386" "response to L-phenylalanine derivative" 1
0 0.825153895083518 2 5 "GO:0097090" "presynaptic membrane organization" 1
0 0.793968407540671 3 9 "GO:0097120" "receptor localization to synapse" 1
0 0.948317320824796 2 14 "GO:0097150" "neuronal stem cell population maintenance" 1
0 0.245108567571442 5 6 "GO:0097154" "GABAergic neuron differentiation" 1
0 0.825153895083518 2 5 "GO:0097156" "fasciculation of motor neuron axon" 1
0 0.835569569123938 2 61 "GO:0097164" "ammonium ion metabolic process" 1
0 0.825153895083518 3 5 "GO:0097186" "amelogenesis" 1
0 0.893346546302223 2 121 "GO:0097190" "apoptotic signaling pathway" 1
0 0.929397769120608 3 31 "GO:0097191" "extrinsic apoptotic signaling pathway" 1
0 0.372218004078164 3 79 "GO:0097193" "intrinsic apoptotic signaling pathway" 1
0 0.250245722184009 2 27 "GO:0097194" "execution phase of apoptosis" 1
0 1 -1 7 "GO:0097201" "obsolete negative regulation of transcription from RNA polymerase II promoter in response to stress" 1
0 0.460077983307802 4 5 "GO:0097205" "renal filtration" 1
0 0.658590982232464 3 7 "GO:0097212" "lysosomal membrane organization" 1
0 0.12000552758756 2 93 "GO:0097237" "cellular response to toxic substance" 1
0 0.914821055060215 2 153 "GO:0097305" "response to alcohol" 1
0 0.686718357007094 5 55 "GO:0097306" "cellular response to alcohol" 1
0 0.793968407540671 2 9 "GO:0097320" "plasma membrane tubulation" 1
0 0.139731601025348 3 54 "GO:0097327" "response to antineoplastic agent" 1
0 0.0917625061922527 2 9 "GO:0097329" "response to antimetabolite" 1
0 0.940123955005139 2 23 "GO:0097352" "autophagosome maturation" 1
0 0.961343832180173 3 15 "GO:0097366" "response to bronchodilator" 1
0 0.0180818854301623 2 18 "GO:0097421" "liver regeneration" 0.594520547945205
0 0.511706527188483 2 186 "GO:0097435" "supramolecular fiber organization" 1
0 0.522012407999431 6 9 "GO:0097499" "protein localization to non-motile cilium" 1
0 0.602092194555744 3 10 "GO:0097501" "stress response to metal ion" 1
0 0.699753660951385 2 19 "GO:0097529" "myeloid leukocyte migration" 1
0 0.960559807507781 4 20 "GO:0097553;GO:0060402" "calcium ion transport into cytosol" 1
0 0.821553115764875 4 22 "GO:0097581;GO:0030032" "lamellipodium organization" 1
0 0.993430133021475 2 37 "GO:0097711" "ciliary basal body-plasma membrane docking" 1
0 0.567562691175983 2 6 "GO:0097720" "calcineurin-mediated signaling" 1
0 0.460077983307802 3 5 "GO:0097734;GO:0140112;GO:1990182" "extracellular exosome biogenesis" 1
0 0.482310303289985 -1 22 "GO:0097755" "obsolete positive regulation of blood vessel diameter" 1
0 0.969502684997968 -1 10 "GO:0097756" "obsolete negative regulation of blood vessel diameter" 1
0 0.00219582962844765 2 5 "GO:0098529" "neuromuscular junction development, skeletal muscle fiber" 0.1375
0 0.530228129916242 3 16 "GO:0098586" "cellular response to virus" 1
0 0.983370942517316 3 77 "GO:0098609" "cell-cell adhesion" 1
0 0.749223194489328 3 175 "GO:0098655;GO:0098662;GO:0098660" "inorganic ion transmembrane transport" 1
0 0.468663010870442 3 79 "GO:0098656" "monoatomic anion transmembrane transport" 1
0 0.978586797186971 5 17 "GO:0098659;GO:0099587" "inorganic ion import across plasma membrane" 1
0 0.760881922174154 2 28 "GO:0098693" "regulation of synaptic vesicle cycle" 1
0 0.974963616553469 2 36 "GO:0098722" "asymmetric stem cell division" 1
0 0.957046256294981 2 29 "GO:0098739" "import across plasma membrane" 1
0 0.666165345382848 4 22 "GO:0098742" "cell-cell adhesion via plasma-membrane adhesion molecules" 1
0 0.825715341220735 1 53 "GO:0098754" "detoxification" 1
0 0.825153895083518 6 5 "GO:0098760;GO:0098761" "cellular response to interleukin-7" 1
0 0.825153895083518 5 5 "GO:0098779;GO:1901526" "positive regulation of mitophagy" 1
0 0.879538434806445 2 11 "GO:0098780" "response to mitochondrial depolarisation" 1
0 0.245108567571442 -1 6 "GO:0098787;GO:0098789" "obsolete mRNA cleavage involved in mRNA processing" 1
0 0.859366047339682 4 140 "GO:0098813;GO:0007059" "chromosome segregation" 1
0 1 3 13 "GO:0098815" "modulation of excitatory postsynaptic potential" 1
0 0.731817386713709 2 42 "GO:0098869;GO:1990748" "cellular detoxification" 1
0 0.923084046459023 2 63 "GO:0098876" "vesicle-mediated transport to the plasma membrane" 1
0 0.567562691175983 2 6 "GO:0098877;GO:0098969;GO:1903540" "neurotransmitter receptor transport to plasma membrane" 1
0 0.828248732617662 3 14 "GO:0098900" "regulation of action potential" 1
0 1 2 5 "GO:0098901" "regulation of cardiac muscle cell action potential" 1
0 0.974963616553469 2 36 "GO:0098930" "axonal transport" 1
0 0.825153895083518 2 5 "GO:0098989" "NMDA selective glutamate receptor signaling pathway" 1
0 0.916968235823268 4 116 "GO:0099003;GO:0048489;GO:0097479;GO:0097480" "vesicle-mediated transport in synapse" 1
0 0.658590982232464 2 7 "GO:0099054" "presynapse assembly" 1
0 0.33999196353478 2 7 "GO:0099072" "regulation of postsynaptic membrane neurotransmitter receptor levels" 1
0 0.314129866755159 2 19 "GO:0099172" "presynapse organization" 1
0 0.99412039403287 2 27 "GO:0099173" "postsynapse organization" 1
0 0.666165345382848 6 22 "GO:0099174;GO:2000331" "regulation of presynapse organization" 1
0 0.995570159661889 2 28 "GO:0099175" "regulation of postsynapse organization" 1
0 0.818073308122874 2 86 "GO:0099504" "synaptic vesicle cycle" 1
0 0.879538434806445 3 11 "GO:0099517;GO:0099514;GO:0048490" "synaptic vesicle transport along microtubule" 1
0 0.825153895083518 6 5 "GO:0099558" "maintenance of synapse structure" 1
0 1 4 6 "GO:0099563" "modification of synaptic structure" 1
0 0.261226583062982 2 12 "GO:0099601;GO:1900449" "regulation of neurotransmitter receptor activity" 1
0 0.913018994803785 4 7 "GO:0099623" "regulation of cardiac muscle cell membrane repolarization" 1
0 0.733533740975951 2 8 "GO:0099637;GO:0099632" "neurotransmitter receptor transport" 1
0 0.567562691175983 3 6 "GO:0099638" "endosome to plasma membrane protein transport" 1
0 1 4 26 "GO:0106027" "neuron projection organization" 1
0 0.876672135865024 2 6 "GO:0106070" "regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway" 1
0 0.994275412394234 2 52 "GO:0110020" "regulation of actomyosin structure organization" 1
0 0.91973708196536 6 105 "GO:0110053" "regulation of actin filament organization" 1
0 0.851998277752517 3 23 "GO:0110110;GO:0060602" "branch elongation of an epithelium" 1
0 0.99040567887617 6 97 "GO:0120032;GO:0060491" "regulation of plasma membrane bounded cell projection assembly" 1
0 0.948317320824796 2 14 "GO:0120033" "negative regulation of plasma membrane bounded cell projection assembly" 1
0 0.94266266732556 2 57 "GO:0120034" "positive regulation of plasma membrane bounded cell projection assembly" 1
0 0.33999196353478 2 7 "GO:0120178" "steroid hormone biosynthetic process" 1
0 0.999773460163868 4 24 "GO:0120192;GO:0120193" "tight junction organization" 1
0 0.825153895083518 2 5 "GO:0120252" "hydrocarbon metabolic process" 1
0 0.476643004385037 2 32 "GO:0120254" "olefinic compound metabolic process" 1
0 0.94769591652019 5 101 "GO:0140013" "meiotic nuclear division" 1
0 0.975366806831996 2 45 "GO:0140029" "exocytic process" 1
0 0.0206448277142794 2 53 "GO:0140053;GO:0032543" "mitochondrial gene expression" 0.685526315789474
0 1 2 7 "GO:0140115" "export across plasma membrane" 1
0 0.245108567571442 2 6 "GO:0140131;GO:1901623" "regulation of lymphocyte chemotaxis" 1
0 0.00150242939263382 4 181 "GO:0140694" "non-membrane-bounded organelle assembly" 0.0907894736842105
0 0.460077983307802 2 5 "GO:0140718" "facultative heterochromatin formation" 1
0 0.733533740975951 2 8 "GO:0140888;GO:0060333" "interferon-mediated signaling pathway" 1
0 0.851998277752517 2 23 "GO:0140962" "multicellular organismal-level chemical homeostasis" 1
0 0.999985626167731 3 316 "GO:0141124" "intracellular signaling cassette" 1
0 0.825153895083518 6 5 "GO:0150077;GO:1903978" "regulation of microglial cell activation" 1
0 1 6 5 "GO:0150105" "protein localization to cell-cell junction" 1
0 0.0220676614620828 3 79 "GO:0170033;GO:0170039;GO:1901605" "alpha-amino acid metabolic process" 0.716455696202532
0 0.07869127951613 4 36 "GO:0170034;GO:0170038;GO:1901607;GO:0008652" "amino acid biosynthetic process" 1
0 0.948317320824796 2 14 "GO:0170036" "import into the mitochondrion" 1
0 0.445972536504679 2 28 "GO:0170041" "non-proteinogenic amino acid metabolic process" 1
0 0.33999196353478 2 7 "GO:0170043" "non-proteinogenic amino acid biosynthetic process" 1
0 0.658590982232464 3 7 "GO:0170044" "non-proteinogenic amino acid catabolic process" 1
0 0.875474185261139 -1 112 "GO:0198738;GO:0016055;GO:1905114" "obsolete cell surface receptor signaling pathway involved in cell-cell signaling" 1
0 0.999677584575566 3 54 "GO:1900006" "positive regulation of dendrite development" 1
