"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginFlat","TreatmentVariable:OriginFlat","se_(Intercept)","se_TreatmentVariable","se_OriginFlat","se_TreatmentVariable:OriginFlat","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g27339.t1b",1.06381664814877,345.721308879001,-166.8606544395,3.27896580449876,2.25566817694058,0.232704681180034,0.465926249301423,-0.038988401178622,0.312064749954203,0.439267122636309,0.447296091516796,0.63030277456829,0.460472857318036,2.005488708917,0.00382624182393946,1,1,1,0.497403065587483,0.156730776422052,0.950677011045992,0.999999999916938,0.309859800625426,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3945.t1",0.180389751010979,543.315512154105,-265.657756077053,7.37270030758328,5.00527977975308,0.0619908855705461,0.311173094310774,-0.0492806920823971,0.15001258851168,0.179328374850297,0.209397241458185,0.258953050054507,0.0881057435631758,3.10003094346259,0.0362169217874533,1,1,1,0.766599265323941,0.07829080602886,0.849068223774628,0.999999999916938,0.213464311475419,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g24246.t1",0.0154053033367041,466.077695435527,-227.038847717763,7.58497859322674,5.18471044293719,0.0725667520624231,0.0955492856914186,-0.0354455975419343,0.0591926225378805,0.0589687606543345,0.0853339323875843,0.0848313185068118,1.70957709334368,1.10607629267337,0.174587107526373,1,1,1,0.191040249668125,0.292936468579245,0.676066866385239,0.999999999916938,0.420668696454753,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g19428.t1",0.684263663203906,319.458477963678,-153.729238981839,3.03999405596195,2.21897702048257,0.0168448563518714,0.0870113714595488,0.24211610916755,0.257064207369803,0.363335589666914,0.370604901848914,0.521994166947063,0.264432524891498,0.641622779226434,0.215137477559685,1,1,1,0.607091173828774,0.423123775535172,0.642770159064934,0.999999999916938,0.491225625266918,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g23883.t2",0.236000978488646,419.695565441582,-203.847782720791,5.39404497466744,4.1305322797964,-0.134191149795994,-0.653275121776325,0.119011551662873,0.164460365990513,0.207060173603944,0.242948551736239,0.303245831799896,0.270689727533241,9.78742205172347,0.154024055707572,1,1,1,0.602869472143892,0.00175709629893299,0.694719109951868,0.999999999916938,0.0209656939923583,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g21965.t1",0.0452125988371143,404.05496650189,-196.027483250945,6.01107278503821,4.05536526037445,0.131031168884535,0.148066956939551,-0.066174173372363,0.0811151013094295,0.101419428671368,0.116261787914444,0.14561785979805,1.849389743828,1.62518933056579,0.206513174334633,1,1,1,0.173854387447882,0.202369725000882,0.649514178277158,0.999999999916938,0.352264258291255,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g3947.t1",0.183991496716525,635.164931571686,-311.582465785843,8.77383262208434,6.01290350434079,0.0263754336766529,0.227568501222996,0.00475598374795484,0.156659522158043,0.177805702781981,0.223019163768481,0.258318922563908,0.0492738476252456,1.60506233964471,0.000338975478604689,1,1,1,0.824331684409929,0.205187276255607,0.985310748470726,0.999999999916938,0.354432078163048,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g21967.t1",0.603300758794603,588.459977578011,-288.229988789006,7.24602697795366,5.51073695449927,-0.162439655646216,-0.421458533083907,0.447228892418894,0.224959950278034,0.318235276509387,0.32558722849302,0.460363967619911,0.0496908575993075,0.738143615759762,0.943750199624377,1,1,1,0.823602080120409,0.390256193847225,0.331315248813146,0.999999999916938,0.476035278858685,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g30017.t1",0.223793772369785,291.992305095107,-139.996152547554,3.46665161985575,2.86220088094666,-0.741937344746567,-0.568748271515884,0.786787910911921,0.153007618887357,0.228168178281206,0.230066224859037,0.332710960168745,5.01576210979277,1.34213094549085,5.59217999227121,1,1,1,0.0251175707699055,0.2466585210445,0.0180408301017119,0.999999999916938,0.38778837761039,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g13608.t1",2.60523232408817,311.502769958636,-149.751384979318,2.51294874499071,2.11776050731979,0.0477154143289413,0.37750892950376,-0.191609593416957,0.476578152612615,0.673637042130377,0.686632224445149,0.971400463849014,0.00837994272980664,0.336562036173205,0.0389079084791099,1,1,1,0.927061913588161,0.561820434077468,0.843631218520019,0.999999999916938,0.548754727026628,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g23051.t1",0.0240500504272471,397.838467963009,-192.919233981504,5.92316264637012,4.12119956387153,0.0153733208816802,-0.0697698744134559,0.0657335367363801,0.0692343038086953,0.0819083855515223,0.10050752591804,0.118927370924214,0.613829983796307,0.205900271456596,0.305499400994712,1,1,1,0.433349387143263,0.649999884014411,0.580455154479795,0.999999999916938,0.583492273652178,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g15866.t1",3.0693191981966,435.467017859061,-211.733508929531,4.01254700864913,4.49102584375743,0.0275922495707624,-2.43077482578152,-0.172347093419472,0.586463673395272,0.725241000078072,0.93958863187455,1.06336282292488,0.00959584917807111,9.30781891801944,0.0262690871949203,1,1,1,0.921965322182275,0.0022817795636397,0.871244894303418,0.999999999916938,0.0251779012178039,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g23937.t1",0.0444244504483862,334.062244248727,-161.031122124364,4.80617439399748,3.31263362112836,-0.0351699901741416,0.0966804803375578,-0.041536788726686,0.0862631936061474,0.116570200976033,0.123175172676769,0.167140384439459,0.440112738072604,0.691950013400586,0.0617593962185372,1,1,1,0.507068046516811,0.405501899829374,0.803736446684091,0.999999999916938,0.482234743242645,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g30015.t1",0.0469816992707606,316.783258141498,-152.391629070749,4.5138040797823,3.23111164373513,-0.0921217365018526,-0.100944161739081,-0.0674005633756164,0.171291031914773,0.142203734135635,0.156463723656812,0.159584024283701,1.56234110581031,1.42573019731446,0.178380849594413,1,1,1,0.211322766349075,0.232462538479263,0.672768421065403,0.999999999916938,0.376160170544627,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g25964.t2",0.0355442853254601,359.366260305394,-173.683130152697,5.24696271740788,3.55851313755454,0.00932394956504113,0.113003508267707,0.113927266985162,0.077133946327764,0.103134022371222,0.109641636644214,0.146605361696463,0.803310073601218,4.50410846256031,0.603886958657972,1,1,1,0.370105550969421,0.0338135188928707,0.437098806572689,0.999999999916938,0.129240292715556,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g18918.t1",2.18408019692483,354.018208346949,-171.009104173474,3.10948864889329,2.63083943914545,0.0957871522190954,0.133190096456465,0.032447222200011,0.433598410332592,0.612752085217773,0.62632973941001,0.885063821480644,0.0634089292058391,0.114035002278197,0.00134402042461786,1,1,1,0.801186925036558,0.73559629117524,0.970755397610729,0.999999999916938,0.610922184832609,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g28416.t1",1.92045138644675,305.544267774574,-146.772133887287,2.50227335944348,2.35434702755263,-0.437118089744032,-0.413318906093825,0.937448372827496,0.409817753042164,0.583300547291397,0.596312607970287,0.842839950480009,0.000795935069639127,0.0176161040950206,1.23709910682898,1,1,1,0.977492810209624,0.894410338904471,0.266030859971449,0.999999999916938,0.649385110379293,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g1520.t1",0.0335519578429377,449.245305534044,-218.622652767022,7.01326334562848,4.80305904267702,0.0979501550037663,0.0680154587663434,-0.0461932416656339,0.0622500560126684,0.0831652356314845,0.0894788144069482,0.119914806906373,1.59457184530988,0.459238282970848,0.14839226233226,1,1,1,0.206674158890119,0.497980177920272,0.700076528806126,0.999999999916938,0.527210236493176,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g1876.t1",0.855005984111472,367.757344166574,-177.878672083287,3.60200334343454,2.87814453867481,0.101839378029617,-0.206349754595609,0.0555604227635382,0.275567478624612,0.389128779912572,0.399937486961739,0.564385643129584,0.207056170499689,0.399900013549119,0.00969123596622477,1,1,1,0.64908459729876,0.527140898541128,0.921579677579105,0.999999999916938,0.537214355748327,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.986_t",13.193125846339,238.942820764438,-113.471410382219,1.38126834319688,-2.07944154167984,2.10847956782891e-15,4.8092235842109,-2.09648724250332e-10,1.32905555361214,1.87957472090907,1.72387288536644,2.4379320982253,1.08373374218805e-20,15.5669105752237,7.39505208523148e-21,1,1,1,0.999999999916938,7.96361455501173e-05,0.999999999931386,0.999999999916938,0.00258642617182081,0.999999999931386
"Pocillopora_acuta_HIv2___RNAseq.g12094.t1",0.113184660757059,520.557772694928,-254.278886347464,7.4501528187632,5.44229577737155,-0.321557898860963,-0.363755719873462,0.380855621912868,0.110485423160737,0.141237130050346,0.159199662742315,0.20484624171014,1.8856948510012,2.02700842447956,3.45672428378359,1,1,1,0.169688299958738,0.15452451250333,0.0629949979777118,0.999999999916938,0.308105140474571,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g29670.t2",0.556325264891361,301.509165634705,-144.754582817353,2.89050637187294,1.99950735282914,0.152739229224001,0.381720867484019,-0.419630532001213,0.240091622019836,0.337179282229443,0.341500327117392,0.483960317188291,0.0443724957478131,0.50982263159333,0.751821348816729,1,1,1,0.833162109891822,0.475215647587038,0.385900192937585,0.999999999916938,0.51781475260668,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g16722.t1",0.126622479188432,354.550969329489,-171.275484664744,4.63458976815887,3.35561056821681,-0.00703016189088031,-0.164845390477893,-0.179445267570103,0.128743227202804,0.164694407637129,0.186028576222989,0.241896277124619,0.559681055165353,3.14391765714457,0.550307776334096,1,1,1,0.454388778824782,0.076210547378193,0.458191964165864,0.999999999916938,0.210293814860249,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g8906.t1",0.0206423280836373,462.978693834394,-225.489346917197,7.28825214584317,4.98795823587068,0.0775102449005411,0.0821717589468868,-0.0176560488705404,0.0524837605924598,0.067433446647553,0.0753955638389717,0.0970927929753677,2.02257666466125,1.63248352001018,0.0330683903923182,1,1,1,0.154975971323118,0.201359886694791,0.855702671454771,0.999999999916938,0.351780048764826,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g30922.t1",0.0668267625719402,400.086250755711,-194.043125377856,5.698777263385,4.05367519459255,-0.0653861248384948,-0.155669613747401,0.0630207547063466,0.0617104377401068,0.0689074184935148,0.0749545334204597,0.0811526176806956,0.540887188840672,3.80934448282353,0.603062235583686,1,1,1,0.462065279060123,0.0509673934993521,0.437412023993816,0.999999999916938,0.16606494926777,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g29.t1",0.290834270637679,413.909161128907,-200.954580564454,4.99942684983831,3.42320515768052,0.437230919778386,0.0533264357762159,-0.25696665818035,0.180320303599353,0.23274847260029,0.247133403554645,0.336823736144631,3.52766997468462,0.21026802516231,0.582033759334766,1,1,1,0.0603525456965418,0.64655740972744,0.445516254543781,0.999999999916938,0.582465984998566,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g12680.t1",0.0235610720418587,337.100614671534,-162.550307335767,4.92057461431078,3.38036963639743,0.062609042009478,0.0427844336349152,-0.0808323710007872,0.0709075427648529,0.0971033109284561,0.101773216007293,0.140306061460944,0.116222429463115,0.000836132792861134,0.331908036641638,1,1,1,0.733168243249294,0.976931616013628,0.56453772109751,0.999999999916938,0.668924164943493,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g11876.t1",6.82509315136986,236.654633842556,-112.327316921278,1.50892136372192,-0.486810747555036,0.433322067925094,2.99696418007782,-0.731213045747116,0.839253485287317,1.16662500930763,1.15420990601788,1.61842173907573,0.00435714779774738,10.5265259463107,0.204128881339838,1,1,1,0.947370903053229,0.0011767320878668,0.651408571736066,0.999999999916938,0.0160241203683022,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g11867.t1",0.0653185406521963,347.446312143563,-167.723156071782,4.86854700979794,3.46872374083169,-0.177710407638887,-0.0560708225659239,0.123368679746916,0.0951390632501821,0.12899455752247,0.137586973397544,0.186165189997611,1.6213663678174,0.00189516609409156,0.439149991152168,1,1,1,0.202901372306731,0.96527625637151,0.507533003976736,0.999999999916938,0.666496486041633,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g18401.t1",0.260195044285432,332.930095292022,-160.465047646011,3.69866405965025,2.57213501712241,-0.0846275855864555,0.171633266581879,0.299550303755817,0.167473326791249,0.238026769405579,0.239894601509171,0.338422931015266,0.141095871667813,3.62472581458837,0.783465656310981,1,1,1,0.707193989022651,0.0569269515839195,0.37608331018607,0.999999999916938,0.177411973917313,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g14617.t1",0.0505266725466235,708.470590742244,-348.235295371122,10.8355106534112,7.67573984195012,-0.167254137634919,-0.24997511492509,0.227070923229137,0.0800853290505651,0.0928162068401994,0.115595925209711,0.134028387715569,0.759587090646031,2.09876477618243,2.87031436712361,1,1,1,0.383457772460783,0.147418190123052,0.0902272440885108,0.999999999916938,0.301457495516046,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7013.t1",0.112539828438036,335.975761930441,-161.987880965221,4.52212035337091,3.18152003832443,-0.0352149062910665,-0.0225872494232492,-0.000152237546243745,0.113307143585044,0.1606270469262,0.164104814538089,0.232645237560919,0.0922266360289967,0.0379591398438231,4.28208434687973e-07,1,1,1,0.761365306707276,0.845525210055956,0.999477883234031,0.999999999916938,0.636866433810053,0.999999999931386
"Pocillopora_acuta_HIv2___RNAseq.g6712.t1",0.0287750480871763,483.427050016869,-235.713525008434,7.73687853931178,5.34132183818101,-0.00219510009400328,0.0564016403490466,0.0297132802436374,0.0549545358508911,0.0748270715886144,0.0789881860357111,0.107981136587507,0.0501164379102569,1.53547733778531,0.0757190940606118,1,1,1,0.822860786899276,0.215292251763544,0.78318484520052,0.999999999916938,0.363575597679575,0.999427929836143
"Pocillopora_acuta_HIv2___TS.g21139.t1",3.09969537998858,279.327919560217,-133.663959780108,2.10245315182347,1.89399011985117,-0.641227043156208,0.213464567292214,0.812204386023814,0.520430562492637,0.743616722673148,0.750791517198314,1.06625820798069,0.213400846429143,1.3358400928881,0.580237624053188,1,1,1,0.644114814115075,0.247768910605298,0.446219194965085,0.999999999916938,0.38853556219096,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g783.t1",0.0508593294764494,480.752494530625,-234.376247265313,7.05774852317528,4.86512345089363,-0.0504388709665773,0.107690356368251,0.0999275232883748,0.078578019049703,0.0994252298597493,0.113015599268056,0.143179388532949,0.000955627289655513,3.23578113197122,0.487090029988082,1,1,1,0.975338745393558,0.0720459385049076,0.485228254911384,0.999999999916938,0.203612552663153,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g12726.t1",1.801144319291,344.059887143061,-166.02994357153,3.05000588966537,2.51651973784393,0.18176055996757,0.312674780872837,-0.702704260280593,0.396009079871916,0.559043243535876,0.570904016552879,0.808960401640424,0.144928456235995,0.00850690043500751,0.754554556440556,1,1,1,0.703429800466794,0.926513030926097,0.385038051293615,0.999999999916938,0.656726959635184,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g7011.t1",0.585408824860554,333.118479228093,-160.559239614046,3.32825963766447,2.5972738174482,-0.167689008896654,-0.124754171022797,0.246920061706119,0.234500015304123,0.333336888964208,0.340410395657117,0.481982388079059,0.0424167289429783,4.33051465698089e-05,0.262452319513379,1,1,1,0.836827452683807,0.994749427212481,0.608440362140622,0.999999999916938,0.672458339907566,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g833.t1",0.107265354823124,374.836110808611,-181.418055404306,4.94874212916296,3.58886897684285,-0.136433105715254,-0.22362271659941,0.129949554003655,0.128129111162724,0.151693446919216,0.185797570157878,0.221561472375628,0.466495170165845,1.12877120094645,0.344002106103872,1,1,1,0.494603988318577,0.288037595758858,0.55752818963144,0.999999999916938,0.418119766823506,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g6946.t1",0.0391758727289464,364.041146686627,-176.020573343314,5.36006084491586,3.75057280969884,-0.0203910999992589,-0.0879817624092619,0.0700998696203513,0.0836706905969718,0.102410194121265,0.121792734805648,0.148874179511099,0.0295636371839365,0.301379215677256,0.221715297344225,1,1,1,0.863484073923396,0.583019065639798,0.637736044500516,0.999999999916938,0.558854882555453,0.999427929836143
"Pocillopora_acuta_HIv2___RNAseq.g13737.t1",0.0441439969641968,381.976673322412,-184.988336661206,5.70531116074674,3.96952539537635,0.0126656498360978,-0.0628857019175042,0.0656042891626722,0.0790108868464598,0.102425861638767,0.114173883790443,0.148602198716109,0.34942200085582,0.119781946081306,0.194900968750812,1,1,1,0.55444050384174,0.729271106991091,0.658868506228109,0.999999999916938,0.609022201531537,0.999427929836143
