"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin"
"Pocillopora_acuta_HIv2___RNAseq.g14041.t1",0.0236000629426473,445.452257763332,-216.726128881666,6.77087495917907,4.73421279330513,-0.0281414613421612,-0.0247476700432708,-0.0284792724912808,0.0561425853386208,0.0736753910210139,0.0792862496115371,0.104685343677738,0.654944104752089,0.423304601635285,0.0740092521259345,1,1,1,0.418350559490276,0.515292701219994,0.785586330385047
"Pocillopora_acuta_HIv2___RNAseq.g15087.t1",2.40243560053262,335.509965723929,-161.754982861965,2.65769299615256,2.34839462996595,0.126040720046842,0.112795505947777,-0.247831786361415,0.456247625676209,0.644500464424264,0.64457308643617,0.911551769744007,2.22468156654035e-05,0.000595616982579327,0.0739181922845197,1,1,1,0.996236669334233,0.980529348341512,0.785715056475498
"Pocillopora_acuta_HIv2___RNAseq.g26273.t1",0.839403398954384,379.437797958898,-183.718898979449,3.61235526252524,2.99207977820014,-0.213001716040103,-0.223404955279663,0.14889882991551,0.272272142657842,0.386337581144089,0.386407879932417,0.547686251498392,0.257324639847433,0.297202101352237,0.0739126701705369,1,1,1,0.611964149467702,0.585641791848041,0.785722865510028
"Pocillopora_acuta_HIv2___TS.g12860.t1",2.46919803771598,299.51980777826,-143.75990388913,2.2107286237072,1.58625457697845,0.401905118588311,0.51125197211575,-0.253617409035213,0.472042950877031,0.663327559641398,0.6624367625325,0.933053498558519,0.344291386545049,0.675484189693766,0.0738830867829097,1,1,1,0.557362564285381,0.411146077935042,0.785764705855953
"Pocillopora_acuta_HIv2___TS.g19119.t1c",3.81213148559942,284.795626957409,-136.397813478705,1.96812042709776,1.7473867661684,0.338544071522811,0.0818557921089946,-0.312139890165183,0.576364008900819,0.812540043690098,0.814399402003558,1.14977116126765,0.100948460567469,0.016905514611697,0.0737013976271694,1,1,1,0.75069439951129,0.896549647313568,0.786021869768149
"Pocillopora_acuta_HIv2___TS.g18285.t2",0.100180024011213,418.895116140092,-203.447558070046,5.41603528200525,3.87984408243742,-0.0916378978098172,-0.0512026980047887,0.0547333585059154,0.100346915463536,0.142492793789981,0.142230135147378,0.201722929199119,0.406766380916555,0.0565887822733025,0.0736196356646253,1,1,1,0.523615342437018,0.811971090245999,0.786137707176515
"Pocillopora_acuta_HIv2___RNAseq.g29838.t1",1.05555698058896,318.747764886136,-153.373882443068,2.69180901929847,2.08334018215736,0.0103226733612379,0.179940860881457,-0.169723659419082,0.313590516057742,0.443363750771348,0.441553438659159,0.625563710244952,0.0573936507463665,0.0929915028390127,0.07361082420651,1,1,1,0.810663841163422,0.760407979717128,0.786150195055073
"Pocillopora_acuta_HIv2___RNAseq.g7878.t1",0.736522788539585,434.972471679016,-211.486235839508,4.46427915620354,3.3560983492566,-0.0940033229332452,0.151084336471528,0.137395404794304,0.253539516639723,0.358957950278232,0.357990089913641,0.506452116609801,0.00973324788954254,0.752961057399775,0.0735982748982356,1,1,1,0.921410433239327,0.385540358761643,0.786167981719015
"Pocillopora_acuta_HIv2___RNAseq.g2053.t1",0.452849290534501,574.380333755292,-281.190166877646,6.81575152513614,4.93154700393078,0.0719098311763584,-0.0292860216754507,0.106197818679244,0.19580105124687,0.27682742883702,0.276937936268386,0.391465420873977,0.407946991112594,0.0148625045377911,0.0735943342931793,1,1,1,0.523013375079389,0.902968813257009,0.78617356724064
"Pocillopora_acuta_HIv2___RNAseq.g26392.t1",0.207756365369983,375.325917933301,-181.66295896665,4.25567736108602,2.9580520399193,0.0128964710569572,0.244016666632522,-0.0790181656207545,0.147104337079073,0.207903687661387,0.205773064808708,0.291309803195035,0.0352740869274999,1.97296379406099,0.0735772729686223,1,1,1,0.851022485006804,0.160133623062804,0.78619775228222
"Pocillopora_acuta_HIv2___TS.g27281.t1",3.92757257511206,285.134173804923,-136.567086902462,1.9521542611202,1.68755571285493,0.499197593346426,-0.188118695634173,0.316373002425424,0.585417039895966,0.824239366803731,0.829829530485033,1.16653653959324,1.26937044752082,0.00230851080436489,0.0735532959625952,1,1,1,0.259884816735658,0.961678813488827,0.786231745639739
"Pocillopora_acuta_HIv2___RNAseq.g189.t1",0.317506725152598,353.131132545933,-170.565566272966,3.73606949363461,2.6862873204309,-0.15972568981632,0.2798444833468,-0.0969679869769904,0.179266980775138,0.255453721551212,0.250773472663211,0.357790344192418,1.36744291577278,1.68535606633887,0.0734513069724949,1,1,1,0.242251712433213,0.194214274815602,0.786376406849899
"Pocillopora_acuta_HIv2___RNAseq.g15136.t1",0.0405045397088528,631.698402794564,-309.849201397282,9.14547032078684,6.37975752806378,0.0687449401658428,-0.12804304838536,0.0324004906552434,0.0721611517775683,0.0844228194573093,0.10244979361752,0.11956233207321,2.02229704099279,1.81210246740005,0.0734369141174982,1,1,1,0.155004506457889,0.17825622482957,0.786396830358031
"Pocillopora_acuta_HIv2___RNAseq.g3318.t1",0.689702624207151,446.533238275482,-217.266619137741,4.82760889539986,4.08877351857856,-0.175085142105106,-0.896070672355656,0.132711553191325,0.242635131633741,0.343526663874313,0.346076045243953,0.489849025976031,0.20108800199334,11.47923986045,0.0733994771494469,1,1,1,0.653844071739377,0.000703779087495595,0.786449963601315
"Pocillopora_acuta_HIv2___RNAseq.20623_t",5.15662186486812,324.569162505327,-156.284581252664,2.36732964503932,2.35829573294961,-0.153002026742538,0.723231829958173,-0.357982772600089,0.661510440457372,0.936213004810798,0.933342276241925,1.3214027311416,0.253563890008603,0.679514574823486,0.0733928672240044,1,1,1,0.614576737435452,0.409753928642704,0.786459346394529
"Pocillopora_acuta_HIv2___TS.g12567.t1",0.713415309628636,386.293467223663,-187.146733611831,3.79753051992029,2.93618129440736,0.177796872062565,-0.306092504820306,0.137101412899159,0.252732195775497,0.356408234331178,0.359626076339354,0.506279744352086,0.942477755053826,0.875994930766471,0.0733335579982355,1,1,1,0.331641440056065,0.349300987077127,0.786543556175961
"Pocillopora_acuta_HIv2___TS.g20899.t1",0.651636734033023,379.282311328194,-183.641155664097,3.73032748341571,2.92282550275903,-0.20235278100436,-0.0226638539302656,0.131721236917695,0.242455743566609,0.3443469025631,0.343033923733755,0.486503127897223,0.314255662187905,0.0309934540675461,0.0733061357634194,1,1,1,0.575080406542553,0.860254992700026,0.786582503797037
"Pocillopora_acuta_HIv2___RNAseq.g6209.t1",0.29820242279365,291.870433139756,-139.935216569878,3.00968397159086,1.77777322725448,0.181440887427195,0.437800488749963,0.101685368488694,0.197318837565803,0.274831519321073,0.269955300455919,0.37573001696685,1.58380943668182,6.81828785436108,0.0732428355362046,1,1,1,0.208212827120045,0.00902290306179341,0.786672438561934
"Pocillopora_acuta_HIv2___RNAseq.g4376.t1",5.46899393950385,259.700943077363,-123.850471538681,1.64083719144818,2.23023852618711,-0.0458271232569029,-1.57423085077196,0.374547228624095,0.681690125483436,0.964273382658598,0.981674325115207,1.38407923618478,0.0386347666945815,4.01014936575787,0.0732303768409224,1,1,1,0.844173999247253,0.0452271438806361,0.786690144355556
"Pocillopora_acuta_HIv2___TS.g800.t1",2.66047483438986,327.983768506487,-157.991884253244,2.52008220901393,2.14495614879051,-0.0786209546135616,0.603249157845373,-0.259453631872556,0.481106761457089,0.680974005002962,0.677131190526468,0.959144542618722,0.190674180293137,0.976650824595981,0.0731730889155625,1,1,1,0.662356094530543,0.323027064738173,0.786771580449381
"Pocillopora_acuta_HIv2___RNAseq.g6737.t1",0.126382009570763,471.823693064071,-229.911846532036,6.2458361147545,4.3705021488222,-0.236669815092982,0.243792944942894,0.0581395757885704,0.107636309746162,0.153142258648934,0.151470083480794,0.215242190214982,3.70863795886355,6.41577704893783,0.0729606865680597,1,1,1,0.0541315465059497,0.0113110821350262,0.787073814172411
"Pocillopora_acuta_HIv2___RNAseq.g19282.t1",0.9928542474437,441.518606286799,-214.7593031434,4.39778016252128,3.39352916702216,-0.108943632125853,0.318262861068465,-0.15783351080256,0.292465706412114,0.413997729519142,0.4126852426879,0.584433072354369,0.414542450185653,0.672100712577366,0.0729338039970218,1,1,1,0.519672894771163,0.412320160435102,0.787112099831573
"Pocillopora_acuta_HIv2___RNAseq.g12348.t1",0.0890879817511405,378.951641684851,-183.475820842425,5.09764584272516,3.46454792474779,-0.0242532660973707,0.231541102550899,-0.0535304206685374,0.101578706221087,0.142008643633793,0.140706894219046,0.19821817641763,0.271369381738268,4.16082103628652,0.0729313680013594,1,1,1,0.602414655309422,0.0413693462383453,0.787115569505481
"Pocillopora_acuta_HIv2___RNAseq.g7330.t2",1.72601344342745,346.995850576153,-167.497925288077,2.9062054267177,2.47355778521299,-0.0718816769552842,-0.070938639534826,0.209879788082437,0.388403265718311,0.54976200549835,0.549754950874476,0.777182928001539,0.00727236366477852,0.0076909858953839,0.0729280715915722,1,1,1,0.932040258301957,0.930116497683563,0.787120264796342
"Pocillopora_acuta_HIv2___TS.g25536.t1",2.74882955953613,293.16199415095,-140.580997075475,2.11867536266131,2.07421959769868,-0.170869063062157,-0.299973710891185,0.265215077613485,0.489425598805866,0.693559947842003,0.694793539345075,0.982931020818896,0.00624087236831481,0.116099644228614,0.0728031780446678,1,1,1,0.93703326558748,0.733303856441086,0.78729824274266
"Pocillopora_acuta_HIv2___RNAseq.g10690.t1",1.38259954666548,337.836384908811,-162.918192454406,2.90205031112631,2.86813561644927,-0.246339503394778,-0.943278876591787,0.190074664809195,0.346337227308253,0.491142574799179,0.497315803075792,0.704749390230784,0.191217952098501,5.80004569758641,0.0727409634611245,1,1,1,0.66190485399333,0.016025758034068,0.787386961950145
"Pocillopora_acuta_HIv2___RNAseq.g26808.t1",1.78743896203704,308.914545375448,-148.457272687724,2.412967931741,1.14978318209484,0.0321867194029252,1.03443584082785,0.153576334215154,0.0230702469490575,0.0230994498051465,0.449778160913457,0.569603997819337,1.97521958758031,10.4267786677346,0.0726946644850829,1,1,1,0.159894920407428,0.00124201184729029,0.787453011608831
"Pocillopora_acuta_HIv2___RNAseq.g3202.t1",0.152998726956141,491.354905758611,-239.677452879306,6.30243283329908,4.3995800022548,-0.0215979943781951,0.126727335307577,0.0631050562601429,0.117360222346823,0.166039800504024,0.165605096720578,0.234170482794927,0.00748366754564233,1.82764919950836,0.0726212991398891,1,1,1,0.931062443006133,0.176405462840374,0.78755772009966
"Pocillopora_acuta_HIv2___TS.g30351.t1",0.0771780555742395,440.356718640021,-214.178359320011,6.10479996891023,4.07420061072915,0.106965124730417,0.257501973715851,-0.0481585119722817,0.109164538996661,0.12733064931551,0.150066710228288,0.178801633811901,0.779968774746765,3.57350898597514,0.0725442763812844,1,1,1,0.377150689748547,0.0587081304708179,0.787667709586668
"Pocillopora_acuta_HIv2___RNAseq.g5712.t1",0.0290194837818714,392.16390224363,-190.081951121815,5.89090415675766,4.11348825815861,-0.103838119931162,0.0316473428951636,0.033285370031223,0.0649395196131429,0.0878520241078568,0.0914797618804998,0.123660243542545,1.98231549254228,0.493078924720827,0.0724513669377152,1,1,1,0.159146686839535,0.482557071980806,0.787800468829745
"Pocillopora_acuta_HIv2___RNAseq.g12611.t1",0.436494584565466,491.265792963441,-239.63289648172,5.69840870036571,4.35027793635932,0.00656442878622294,-0.447884479791379,0.10441761433427,0.193518515151843,0.273663183648971,0.274783414172061,0.388365031360509,0.0904870553727974,4.15061697106222,0.0722881807810382,1,1,1,0.763558876389064,0.0416193566345632,0.788033868344027
"Pocillopora_acuta_HIv2___RNAseq.g27884.t1",0.0919943369620978,366.357937853024,-177.178968926512,4.81877554092428,3.49650756146648,-0.089769999428704,-0.200670695462151,0.0552296741765286,0.100952689538656,0.143596911117971,0.144720620099531,0.20550858045776,0.373789429270673,2.84403896595731,0.072224583075271,1,1,1,0.540945915500456,0.0917134168632989,0.788124906435855
"Pocillopora_acuta_HIv2___RNAseq.g449.t1",0.0918340841379348,341.398597418971,-164.699298709485,4.56383224973121,3.19526595922907,-0.115652201694379,0.0943789365273355,-0.0567805229703253,0.105194053124408,0.150166624216504,0.147730136779935,0.211308460074376,1.86624722946355,0.397865847862593,0.0722046232552239,1,1,1,0.171905508553204,0.528193485055466,0.788153487143139
"Pocillopora_acuta_HIv2___TS.g296.t1",0.0955939756935077,474.318850635125,-231.159425317562,6.26405597090854,4.39045456138314,0.0223437319574889,0.0629232728458177,-0.050874934329637,0.094863382106656,0.134072010717739,0.133922060964832,0.189408299391307,0.00110419228426419,0.15670467757578,0.0721455774342424,1,1,1,0.973491662134071,0.692208741547155,0.788238060373406
"Pocillopora_acuta_HIv2___RNAseq.g4512.t1",1.91886187402119,399.582357002168,-193.791178501084,3.53894263096019,3.23006314977452,-0.129595421631755,-0.287819669017162,0.217384926142085,0.403980827525992,0.571714232674279,0.572275474496708,0.809373031412494,0.0027264206796309,0.195953894722503,0.0721375508035027,1,1,1,0.958357270677962,0.65800676064836,0.788249560039527
"Pocillopora_acuta_HIv2___RNAseq.g28434.t1",1.15033209162686,340.166592666005,-164.083296333003,2.94355662027174,2.51399338808984,0.131738048613111,-0.339004952194515,-0.17280662186086,0.320321875618063,0.452083575743406,0.455998505226586,0.644541605079115,0.021024738293292,1.74323325786988,0.0718817841968718,1,1,1,0.884711584303128,0.186729672525499,0.788616353837492
"Pocillopora_acuta_HIv2___TS.g4453.t1",1.81299035502829,346.163356194485,-167.081678097242,2.87698201522869,2.2201089732519,0.366244233357557,0.219516941453497,-0.213262007871234,0.400164255172291,0.563460514241364,0.564339982003452,0.795709236615836,0.424796002024043,0.0795976870109107,0.0718320380825491,1,1,1,0.514553581989796,0.777843354776383,0.788687775743188
"Pocillopora_acuta_HIv2___RNAseq.g7903.t1",0.227116190140982,427.790253009064,-207.895126504532,5.02090087707876,3.35631927204138,0.222948263874598,0.195460676877743,-0.0791290389872451,0.176861561472058,0.209028667960645,0.247768636628569,0.295243403540804,1.54639649095186,0.616990554607528,0.071830911295543,1,1,1,0.213668205802582,0.432167818031347,0.788689393810179
"Pocillopora_acuta_HIv2___RNAseq.g25834.t1",0.57448162405784,388.838464347822,-188.419232173911,3.9287090999823,3.05291962220016,0.0390693596458018,-0.273841584510175,0.122446479592555,0.227614900529539,0.321661579597911,0.323815794211017,0.456935971934665,0.190629196083481,0.863878264562285,0.0718095010310293,1,1,1,0.662393458270911,0.352655657818551,0.788720141551348
"Pocillopora_acuta_HIv2___RNAseq.g18398.t1",0.151508152809393,424.488180187067,-206.244090093533,5.29855421213029,3.80851262905848,-0.206360501367965,0.0747679075040145,0.0647099843049404,0.120308287350878,0.171382006166225,0.169749869004989,0.241484232234183,2.07129805036147,0.78166413470991,0.0718067104519528,1,1,1,0.150093726623354,0.376632670996095,0.78872414952384
"Pocillopora_acuta_HIv2___RNAseq.g8801.t1",3.29477753681882,279.721093232119,-133.86054661606,1.959529036497,1.00780584070993,0.144873669229277,1.39292631342369,-0.289937650156599,0.552252156227228,0.778371466019638,0.766225621995113,1.08225687995441,8.89666693238036e-05,5.31556197872658,0.0717709209282307,1,1,1,0.992474293310364,0.0211357755933822,0.788775559671431
"Pocillopora_acuta_HIv2___RNAseq.g17409.t1",0.078839273807879,343.130408950555,-165.565204475277,4.55495866332304,3.044522438939,0.031252542389613,0.187598612679222,0.0538381353515758,0.102655660969572,0.144755932972129,0.142820137674513,0.201009401692491,0.347123058142532,4.56716437008963,0.0717376718563942,1,1,1,0.555746232507821,0.0325904685390078,0.78882333287802
"Pocillopora_acuta_HIv2___TS.g9589.t1",0.236026683884279,413.757623145912,-200.878811572956,4.81749902467386,3.52175434420149,-0.0955256539242626,-0.0482363009597066,0.0799003360211843,0.148765547279871,0.210972004754981,0.210675235493686,0.298421880139112,0.138811795865505,0.0031806989307939,0.0716862540572622,1,1,1,0.70946511678314,0.955025000718737,0.788897234793703
"Pocillopora_acuta_HIv2___RNAseq.g9897.t1",0.183224154726085,445.901327756628,-216.950663878314,5.61894446660243,3.74014969375445,0.096055472045652,0.314695326731948,-0.0700689646132296,0.153895816688004,0.186375439679138,0.216142395548383,0.261734759931696,0.214061419222582,2.65027077191287,0.0716685459737017,1,1,1,0.643602559500906,0.10353225977135,0.788922692891934
"Pocillopora_acuta_HIv2___TS.g13497.t1c",0.0350934487464112,619.476236680763,-303.738118340381,9.39307027009266,6.508646367271,0.0627348627001749,-0.0409447976769109,0.0295517132362075,0.0575412234261786,0.0781339921634297,0.0813498785604241,0.110507990506438,1.96386383357242,0.192448707832229,0.0715118419139664,1,1,1,0.161100690559865,0.660886345958737,0.78914812615606
"Pocillopora_acuta_HIv2___TS.g9032.t1",0.213986489957626,535.399830698898,-261.699915349449,6.83164756479,4.71113910587867,-0.0514846482663534,0.15860262468492,0.0734969874396309,0.169030323441071,0.194375674425356,0.235422330510472,0.274893867101655,0.0115240201603744,1.0523749078476,0.071484021170052,1,1,1,0.914511328063705,0.304960757637604,0.789188176522058
"Pocillopora_acuta_HIv2___RNAseq.g27523.t1",0.0404933185006537,461.135588158233,-224.567794079117,6.80343017140971,4.76856130985551,-0.0895383283218794,0.0374994204125278,-0.0343988609487074,0.0639336861075759,0.0914477271789274,0.0902976041974156,0.128679773401573,2.75886118524457,0.10224478093554,0.0714607465671446,1,1,1,0.0967170630200754,0.749152259802204,0.789221688740843
