"","Dispersion","AIC","logLik","meanExp","(Intercept)","TreatmentVariable","OriginSlope","TreatmentVariable:OriginSlope","se_(Intercept)","se_TreatmentVariable","se_OriginSlope","se_TreatmentVariable:OriginSlope","Chisq_Treatment","Chisq_Origin","Chisq_Treatment:Origin","Df_Treatment","Df_Origin","Df_Treatment:Origin","P_Treatment","P_Origin","P_Treatment:Origin","Treatment","Origin","Treatment:Origin","Stable_OriginFC","Variable_OriginFC","maxGroupFC","col","Gene"
"Pocillopora_acuta_HIv2___RNAseq.g12199.t1",0.598996296657483,366.722509480772,-177.361254740386,3.89151856398852,3.33609978510163,-0.163091016927493,-0.765679488534581,0.172936245803905,0.255480459620855,0.340578110266988,0.340809581233957,0.4787967920852,0.0997035279913672,7.77345414216636,0.130457661594261,1,1,1,0.752185702487418,0.00530195686036445,0.717957990913181,0.999999698051713,0.0425207022700989,0.999541060901492,-1.04872180012254,-0.808985218587321,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g12199.t1"
"Pocillopora_acuta_HIv2___RNAseq.g562.t1",0.685408362216126,287.126902972437,-137.563451486219,2.74110500513868,1.61170809451932,-0.128039509956524,0.518505822300653,0.648717369903495,0.283637314045573,0.404200384346614,0.38401570265614,0.541659455231395,0.751127949356296,9.72490589598169,1.43436076137549,1,1,1,0.386119350151571,0.00181787627962338,0.231054076286044,0.999999698051713,0.0214597575138664,0.999541060901492,0.64752419203949,1.48744591078973,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g562.t1"
"Pocillopora_acuta_HIv2___TS.g9414.t1",0.943737991741862,443.846618888343,-215.923309444171,4.82434224478861,4.17118967936787,-0.0382129906298508,-1.40836032636898,0.407848246822891,0.331417978205322,0.420180935079199,0.481274487920415,0.590107109816878,0.325132424014265,9.93024866861409,0.477678291858035,1,1,1,0.568539449032878,0.00162584567995963,0.489475841298875,0.999999698051713,0.0198339387206463,0.999541060901492,-1.96563589224296,-1.40480109832301,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g9414.t1"
"Pocillopora_acuta_HIv2___TS.g27552.t1",0.262039329845016,419.954569248375,-203.977284624187,5.62353904602928,3.656544073471,-0.193653122803502,0.44057441563383,0.590773259126428,0.161768799186406,0.22986908587715,0.22224037033868,0.3143708631939,0.607393161013782,21.9137058752757,3.53148270004633,1,1,1,0.43577102275219,2.85189762285989e-06,0.0602139190699656,0.999999698051713,0.000196488570694525,0.999541060901492,0.62261590125876,1.45943161884695,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g27552.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3850.t1",0.0799954439176253,439.611983102289,-213.805991551145,6.53692043469275,4.68716902115418,0.0812016801810945,-0.222219215941404,-0.214322254586898,0.0900545544965202,0.127099701313046,0.125438780770103,0.177597838598764,0.103560112000912,13.7386559242709,1.4563279560386,1,1,1,0.747598479225277,0.000210085775095902,0.227515286233769,0.999999698051713,0.00480658700355873,0.999541060901492,-0.317321029606635,-0.62316050822662,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3850.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24067.t1",0.769799331403076,336.18784212599,-162.093921062995,3.3618308754002,2.88530845593966,0.0926532153140228,-0.649486579101578,-0.264781889772659,0.273967315110795,0.38686840166498,0.384859711454536,0.545397591764782,0.0221372285904138,8.20946158530976,0.235694866172643,1,1,1,0.881722617928551,0.00416725145958094,0.627332948648733,0.999999698051713,0.0357368548347002,0.999541060901492,-0.868868558657875,-1.2181639435417,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g24067.t1"
"Pocillopora_acuta_HIv2___RNAseq.g5107.t1a",0.266124084508535,445.838702649986,-216.919351324993,5.56078379378125,4.01210565228422,-0.0273133914094145,-0.242983415836353,0.275941168936991,0.0314473807473929,0.0318475279874545,0.0321324486724872,0.032292640081023,0.350706085653033,54.1495469115774,73.0173210711399,1,1,1,0.55371370402475,1.85796715109746e-13,1.28516993973588e-17,0.999999698051713,5.9288500280879e-11,8.27190451925716e-15,-0.343515402744896,0.0466938091615132,"Stable","q_Origin:Treatment < 0.05 (biggest FC in Stable)","Pocillopora_acuta_HIv2___RNAseq.g5107.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g23539.t1",0.301657799359789,396.191450037249,-192.095725018624,4.81135873384738,3.77380532461266,-0.0404741079277296,-0.64103219767817,0.15289411417881,0.171787872463559,0.243122284706085,0.241417354324972,0.340976184414052,0.0477685581819022,10.9590008196223,0.201063593859206,1,1,1,0.826992664057656,0.000931500319215964,0.65386370993999,0.999999698051713,0.0135111638508329,0.999541060901492,-0.896005736892575,-0.683186036809511,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g23539.t1"
"Pocillopora_acuta_HIv2___TS.g12477.t1",1.00584729741145,340.816642650244,-164.408321325122,3.30305599581906,2.99117645701813,0.0270286723879158,-0.667972076780132,-0.483250162149492,0.309850109516729,0.438055262749637,0.433579594990251,0.616911678512452,0.493274106797175,8.64141326128178,0.613617918720324,1,1,1,0.482470424310804,0.00328606423266513,0.43342884269026,0.999999698051713,0.0308888946973198,0.999541060901492,-0.899558570417452,-1.52234462273032,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g12477.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18342.t1",0.509494443608126,352.662033923287,-170.331016961643,3.84173323172936,2.47156040783662,-0.15767575941402,0.681887611709136,0.246168837683,0.23236905715272,0.330608356784252,0.31624697325303,0.448368087099306,0.0113897567485378,12.8734959135367,0.301437141336804,1,1,1,0.915008891489115,0.000333268466660708,0.58298286188763,0.999999698051713,0.00664670913569108,0.999541060901492,0.927118915033839,1.25819107652109,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g18342.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30324.t1",0.138622396320836,372.071456961342,-180.035728480671,5.21624563095221,3.90289052186509,-0.0469569830878138,-0.52132911471979,0.102067345798332,0.120153492116609,0.170182054314345,0.169769171757805,0.239957148581905,0.00133394699012894,15.3613593505108,0.180928197923925,1,1,1,0.970865148992861,8.8785518195703e-05,0.670576772461885,0.999999698051713,0.00265354561894006,0.999541060901492,-0.732719301040289,-0.58938429730599,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30324.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1707.t1",0.291419131672099,568.544984933977,-278.272492466989,7.64693975942491,5.67625692216322,-0.0385537309559118,-0.677433491849322,0.249593534321331,0.183291765245196,0.232801605072641,0.254549284952191,0.32389079328044,0.315862654490296,7.96910110727931,0.593840010553332,1,1,1,0.574104711676059,0.00475825617875849,0.44093804033925,0.999999698051713,0.0394653971622615,0.999541060901492,-0.972565114687604,-0.614511789465814,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g1707.t1"
"Pocillopora_acuta_HIv2___TS.g16838.t1",0.0343134272191292,555.140162217558,-271.570081108779,8.78966078977399,6.19810893917354,0.0243328787867703,-0.188345303297284,-0.0238211596930859,0.0617584053094682,0.0815335883828272,0.0859842306750161,0.113102639473792,0.0447516775222241,9.60353298069752,0.0443588543120139,1,1,1,0.832461301587543,0.00194203363236558,0.833187380326935,0.999999698051713,0.0224276349128026,0.999541060901492,-0.271118249892465,-0.305416351046818,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g16838.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3956.t1",0.0457450626744515,748.679411541169,-368.339705770585,11.5671690367691,7.8686186804269,0.0921424757732981,0.355552553285557,-0.246209956554028,0.0735681836620511,0.0919312218507184,0.101813615849409,0.127297478291724,0.326115806538357,8.55401163953839,3.74086143576083,1,1,1,0.567955242985317,0.00344761631518825,0.0530970642799098,0.999999698051713,0.0316230316140297,0.999541060901492,0.512788816701619,0.157695905169822,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3956.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3028.t1",0.508250515536525,289.053808237188,-138.526904118594,2.8769718247152,1.49852006475406,0.258172151172696,0.709581982671057,0.0967481322180316,0.282021606190792,0.361364723960764,0.360749954780071,0.479582715796124,1.71173811454059,8.39649265629119,0.0406966005553724,1,1,1,0.190760014242592,0.00375945676514078,0.840124692880475,0.999999698051713,0.0332266849382647,0.999541060901492,0.883184204037531,1.04067313359407,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3028.t1"
"Pocillopora_acuta_HIv2___TS.g30330.t1",0.0985358293628152,446.164502094406,-217.082251047203,6.33980486180291,4.35286808823837,0.0334373183964171,0.106868063226118,-0.0903091763458083,0.0358012891504027,0.0362772875820968,0.0372511889573831,0.0376443414512486,0.615994932989911,8.00325028422919,5.75525213603413,1,1,1,0.432539499368593,0.00466934595496322,0.0164394362005908,0.999999698051713,0.0389946894525252,0.999541060901492,0.152318839917131,0.0235981253868074,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g30330.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3726.t1a",0.0790538836386984,420.666780359753,-204.333390179877,6.34898949759042,4.59328161432282,0.0146121321323088,-0.373773909146713,0.0460124896841186,0.0900370121638954,0.127279052962968,0.126174368034166,0.178197825511584,0.182795074143125,15.4932624671061,0.0666724886025918,1,1,1,0.668982120507851,8.279986005923e-05,0.796244714391712,0.999999698051713,0.00260073111562193,0.999541060901492,-0.532706263589704,-0.467345044280492,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g3726.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g26457.t1",0.14201490797797,500.975925176527,-244.487962588264,7.39912824044505,5.45025781340115,-0.00273704960704009,-0.574424560130865,0.0203808595454663,0.115329756133425,0.163104545753699,0.160534418476987,0.227008213491874,0.00470845444916659,24.7112853598743,0.00806049755040689,1,1,1,0.945293548455997,6.65930941207839e-07,0.928461824161206,0.999999698051713,6.00552602767214e-05,0.999541060901492,-0.823938684385019,-0.794743269422631,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26457.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16281.t1",0.0840509713067439,429.447563479211,-208.723781739606,6.19038772565332,4.52379494485798,-0.0184067624720959,-0.366751168135555,0.00267470322102944,0.0959839744786188,0.131975785832234,0.130989672461243,0.184502454444955,0.0340909442785648,15.4964983981355,0.000210158473596748,1,1,1,0.853513502829888,8.26582334926051e-05,0.988433597463272,0.999999698051713,0.00260073111562193,0.999541060901492,-0.522267178950739,-0.518343449405227,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16281.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17525.t1",0.0903553566784651,369.890176632779,-178.94508831639,5.47672669847929,4.08826551614573,-0.217064505237841,-0.594286401032611,0.512940761578657,0.0986839859873088,0.140878050462832,0.140711755824271,0.198294657219016,0.178060775121372,11.4850208481429,6.69132923011184,1,1,1,0.673045103626643,0.000701593399694294,0.00968829420097287,0.999999698051713,0.0108791451648902,0.999541060901492,-0.838188849002217,-0.114863957032004,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g17525.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26681.t1",1.05809881306207,299.382033246229,-143.691016623115,2.87803368258712,0.943198184794079,0.372478609111858,1.5758414713634,0.265482155880776,0.362751180219899,0.502163835790618,0.475892998749609,0.662400455828501,2.57057512388525,26.7743183884558,0.160631023352336,1,1,1,0.108868145133626,2.28656000147181e-07,0.68857621234649,0.999999698051713,2.71830673096837e-05,0.999541060901492,1.91076524713916,2.37370174461141,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g26681.t1"
"Pocillopora_acuta_HIv2___TS.g9946.t1",0.0471281590364018,391.503398803558,-189.751699401779,5.8681955089373,3.89512642998545,0.060305894839188,0.342953998909438,-0.086027556135977,0.0791398040119956,0.110374666843411,0.10727045666615,0.149941783465371,0.0339975309696483,15.314085026564,0.32917726075167,1,1,1,0.853712068656282,9.10352070719216e-05,0.56614394880853,0.999999698051713,0.00269241224968263,0.999541060901492,0.486403746319016,0.364511168848995,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g9946.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16791.t1",0.213398922171293,313.779380981867,-150.889690490933,3.70893813135463,2.94443897916679,-0.0440168854171191,-0.592072150281014,0.0280325291086924,0.155513869414623,0.220418798855484,0.223375049880555,0.316442572115661,0.0369873595676066,13.3501680684125,0.00784756193206318,1,1,1,0.847490785032292,0.000258399465662513,0.929410564479541,0.999999698051713,0.00549708921870573,0.999541060901492,-0.797059941330199,-0.757841832074127,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g16791.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15835.t1",1.00275697235224,381.016695414489,-184.508347707244,3.85679165048443,3.51290137124215,-0.203686379291647,-0.83088148260729,0.0237852693332341,0.306381571440636,0.433994464142549,0.427942509639379,0.606634101534401,0.398881026014244,7.29172177030342,0.00153731373223854,1,1,1,0.527667708077925,0.00692730550370153,0.96872408301626,0.999999698051713,0.0497042661987648,0.999541060901492,-1.14560182246662,-1.10259407079693,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g15835.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27621.t1",0.372789330405598,432.700789672494,-210.350394836247,5.42487900357111,4.41988184544464,-0.358696892534399,-0.878479714541466,0.304921448246512,0.198124157352485,0.267245492553784,0.266372316600162,0.371411102447771,1.16712994173488,14.1391261143469,0.674009757921651,1,1,1,0.279991745905844,0.000169775575448295,0.411657106214554,0.999999698051713,0.00418433202691914,0.999541060901492,-1.24343377388533,-0.808666399334559,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g27621.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10208.t1",0.274204272357537,270.894226730379,-129.44711336519,3.01938877453553,2.43838663415312,-0.0322608622182349,-0.61754042662323,-0.0503145610345286,0.181284803842178,0.256882426420192,0.263068996092694,0.373941357607946,0.0900075662283298,11.8077183283351,0.0181042432124314,1,1,1,0.764167536951464,0.000589856758931802,0.892966087455843,0.999999698051713,0.00972216818493674,0.999541060901492,-0.79520279234011,-0.854383830462674,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g10208.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8572.t1",0.282924880828563,459.03699310244,-223.51849655122,6.06899027399685,3.88991271493105,-0.0363949002981675,0.802193996187185,-0.072349314169595,0.171910002007671,0.235231737374863,0.235956769020514,0.323086301092061,0.215072924444533,19.6262628959958,0.0501454749087989,1,1,1,0.642820023662181,9.41658957594519e-06,0.822810329716404,0.999999698051713,0.000507499357196328,0.999541060901492,1.14128530191241,1.03734096641722,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8572.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30597.t1",0.043563872640916,514.952064604453,-251.476032302226,7.94934270995602,5.41208496837418,-0.0227427064423793,0.245180711927959,-0.0257354682033196,0.0768125660998574,0.0937709316207718,0.105633857892818,0.129195292228834,0.316517006738136,7.72341919519337,0.0396799183898983,1,1,1,0.573708353301721,0.00545090656153535,0.842107716222519,0.999999698051713,0.0432009539411859,0.999541060901492,0.352326732226515,0.315300231041543,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g30597.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25259.t1",1.78273237262786,349.445038444703,-168.722519222352,3.1928507437885,3.21933026704826,0.063373599353904,-1.21841348848036,-0.100680651767088,0.407064138661766,0.575482130816417,0.570551654539534,0.807009318802338,0.000910785925493572,9.88659134052881,0.015564491523869,1,1,1,0.975924113016944,0.00166487487323853,0.900715351390691,0.999999698051713,0.0201479056033897,0.999541060901492,-1.63139660111111,-1.76672117327267,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g25259.t1"
"Pocillopora_acuta_HIv2___TS.g2852.t1",0.0387286674304232,369.533080215345,-178.766540107672,5.46948462059784,3.6335706668632,0.07101154767137,0.264606276394845,-0.0583982545449684,0.0615222312612135,0.062308217054787,0.0682779114952714,0.072660851927903,0.798679076342801,14.4302408652448,0.645949791575664,1,1,1,0.371488597633006,0.000145447823414285,0.421564467612647,0.999999698051713,0.00373663999558515,0.999541060901492,0.373086126311119,0.291023759151404,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g2852.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24921.t1",0.284924730468139,374.066183844301,-181.033091922151,4.77748719466428,3.66122792278384,0.0893451003400341,-0.628681676106692,-0.0694637297850469,0.168043679925757,0.237229076484699,0.236639911752301,0.33424260756421,0.105780915528635,15.7623451215746,0.0431909320075144,1,1,1,0.74499960254823,7.18177509154547e-05,0.835366172583841,0.999999698051713,0.00234101874194742,0.999541060901492,-0.875702015049308,-0.974130292323128,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g24921.t1"
"Pocillopora_acuta_HIv2___TS.g11885.t1",0.182954290974514,543.817241270027,-265.908620635014,7.76243965430171,5.67737627349907,0.0527235094744897,-0.351119538259639,-0.335017637853778,0.130167007916002,0.184040793589113,0.180540237674248,0.255550067491419,0.898517633127588,16.4559837033027,1.71863378279562,1,1,1,0.343179499362988,4.97927706472246e-05,0.189869002127153,0.999999698051713,0.00177381318918681,0.999541060901492,-0.504489922004485,-0.985290344374019,"Variable","q_Origin < 0.05","Pocillopora_acuta_HIv2___TS.g11885.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8938.t1",0.567944122131294,414.42883934863,-201.214419674315,4.8850928685696,4.17857429624986,-0.257501455301793,-1.10665288433839,0.214102139767246,0.230269115678384,0.326276833464708,0.322820676356235,0.457171745936858,0.42189815523687,19.1343428737339,0.219322531861488,1,1,1,0.515991418163371,1.21832812405893e-05,0.639556600585659,0.999999698051713,0.000600544498268966,0.999541060901492,-1.55315684505702,-1.24782131188737,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g8938.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11177.t1",0.0506927530673629,393.070313935455,-190.535156967727,5.61021112666834,3.84069847727554,0.0182795460296196,0.11784606392242,-0.0586162888753146,0.0307496411705257,0.0341037947621675,0.0341456711987675,0.0351521669227692,0.00485709463844318,12.6055179933996,2.78056104409844,1,1,1,0.944438125410695,0.000384609641058905,0.0954147388143607,0.999999698051713,0.00737936714646531,0.999541060901492,0.1666396741891,0.0837358432429722,"Stable","q_Origin < 0.05","Pocillopora_acuta_HIv2___RNAseq.g11177.t1"
