"","GOterm","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Module"
"2935","GO:0006405",0.0221089416592224,0.988495035333376,24,70,"RNA export from nucleus","BP","Blue"
"2936","GO:0045471",0.0221900074641913,0.987459328687892,30,94,"response to ethanol","BP","Blue"
"2937","GO:0007424",0.0224598778857806,0.986812906637922,34,107,"open tracheal system development","BP","Blue"
"2938","GO:0042742",0.0224764269149606,0.98703989238685,32,100,"defense response to bacterium","BP","Blue"
"2939","GO:0006826",0.0225035545368253,0.992152604671148,11,26,"iron ion transport","BP","Blue"
"2940","GO:0031396",0.0225176356512949,0.986556468686422,36,114,"regulation of protein ubiquitination","BP","Blue"
"2941","GO:0031577",0.0225461011104791,0.994632177031267,7,14,"spindle checkpoint signaling","BP","Blue"
"2942","GO:0071174",0.0225461011104791,0.994632177031267,7,14,"mitotic spindle checkpoint signaling","BP","Blue"
"2943","GO:1990823",0.0225528296588902,0.989552324820708,18,50,"response to leukemia inhibitory factor","BP","Blue"
"2944","GO:1990830",0.0225528296588902,0.989552324820708,18,50,"cellular response to leukemia inhibitory factor","BP","Blue"
"2945","GO:0032970",0.0225990753197704,0.985600820146545,46,150,"regulation of actin filament-based process","BP","Blue"
"2946","GO:0014910",0.0226826907280758,0.991622326150865,12,29,"regulation of smooth muscle cell migration","BP","Blue"
"2947","GO:0071222",0.0229129498160316,0.989630079059604,17,47,"cellular response to lipopolysaccharide","BP","Blue"
"2948","GO:0046903",0.0229470849217806,0.982710678044027,110,400,"secretion","BP","Blue"
"2949","GO:0006259",0.0231020374585901,0.983052008954204,92,330,"DNA metabolic process","BP","Blue"
"2950","GO:0042307",0.0231587992712367,0.991983844449036,11,25,"positive regulation of protein import into nucleus","BP","Blue"
"2951","GO:0072666",0.0232339858542534,0.991854607750989,11,26,"establishment of protein localization to vacuole","BP","Blue"
"2952","GO:0072698",0.0232864078126661,0.993800670934102,8,16,"protein localization to microtubule cytoskeleton","BP","Blue"
"2953","GO:0045665",0.0233745081342984,0.986257507845564,34,105,"negative regulation of neuron differentiation","BP","Blue"
"2954","GO:0061458",0.0233792905453965,0.983598922456393,71,246,"reproductive system development","BP","Blue"
"2955","GO:0000077",0.0234795521650115,0.988144207767816,22,62,"DNA damage checkpoint signaling","BP","Blue"
"2956","GO:0048730",0.0235406771244651,0.991254229205006,12,29,"epidermis morphogenesis","BP","Blue"
"2957","GO:0000912",0.0236491214703835,0.995271533486439,6,11,"assembly of actomyosin apparatus involved in cytokinesis","BP","Blue"
"2958","GO:0035303",0.0239915290259892,0.98738409048938,24,71,"regulation of dephosphorylation","BP","Blue"
"2959","GO:0045746",0.0240175758661173,0.988787471013771,18,50,"negative regulation of Notch signaling pathway","BP","Blue"
"2960","GO:0010762",0.0240381458020858,0.992186453541238,10,22,"regulation of fibroblast migration","BP","Blue"
"2961","GO:0032506",0.0240666172832521,0.990946239687167,12,30,"cytokinetic process","BP","Blue"
"2962","GO:1904030",0.0240808750420488,0.996009817261189,5,9,"negative regulation of cyclin-dependent protein kinase activity","BP","Blue"
"2963","GO:1903670",0.0242835268633104,0.991330079234053,11,27,"regulation of sprouting angiogenesis","BP","Blue"
"2964","GO:0043903",0.0242996100469376,0.98664777855658,27,82,"regulation of biological process involved in symbiotic interaction","BP","Blue"
"2965","GO:0006983",0.0243757447992414,0.997410994595946,4,6,"ER overload response","BP","Blue"
"2966","GO:2001251",0.0244423700607989,0.986447390123181,28,83,"negative regulation of chromosome organization","BP","Blue"
"2967","GO:0060135",0.0244562635831943,0.991903280072519,10,23,"maternal process involved in female pregnancy","BP","Blue"
"2968","GO:1903524",0.0244665239060721,0.991693023344308,10,25,"positive regulation of blood circulation","BP","Blue"
"2969","GO:0007476",0.0244741216137092,0.985080401146834,38,120,"imaginal disc-derived wing morphogenesis","BP","Blue"
"2970","GO:0001501",0.0244850721881126,0.984199307202331,47,157,"skeletal system development","BP","Blue"
"2971","GO:0033135",0.0245950784756406,0.988860308063381,17,45,"regulation of peptidyl-serine phosphorylation","BP","Blue"
"2972","GO:0007250",0.0246329010724776,0.997374445166803,4,6,"activation of NF-kappaB-inducing kinase activity","BP","Blue"
"2973","GO:2000279",0.0246351941680212,0.994016647689083,7,14,"negative regulation of DNA biosynthetic process","BP","Blue"
"2974","GO:0036498",0.0246687064727422,0.990243409550825,13,33,"IRE1-mediated unfolded protein response","BP","Blue"
"2975","GO:0007127",0.0248062332332094,0.988803121610895,17,44,"meiosis I","BP","Blue"
"2976","GO:0071248",0.024864359509207,0.986876367853807,24,71,"cellular response to metal ion","BP","Blue"
"2977","GO:0071166",0.0249180316992663,0.987067057808944,23,67,"ribonucleoprotein complex localization","BP","Blue"
"2978","GO:0006882",0.024959627899461,0.996239584104459,5,8,"intracellular zinc ion homeostasis","BP","Blue"
"2979","GO:1902107",0.0249733356401276,0.989636143875134,14,37,"positive regulation of leukocyte differentiation","BP","Blue"
"2980","GO:0061462",0.0252047285146454,0.992252419021684,9,20,"protein localization to lysosome","BP","Blue"
"2981","GO:0043484",0.0253736480873202,0.985685069322973,29,88,"regulation of RNA splicing","BP","Blue"
"2982","GO:0043534",0.0254814861496285,0.996137898459794,5,8,"blood vessel endothelial cell migration","BP","Blue"
"2983","GO:1902407",0.0254894062191577,0.998542061208587,3,4,"assembly of actomyosin apparatus involved in mitotic cytokinesis","BP","Blue"
"2984","GO:1903475",0.0254894062191577,0.998542061208587,3,4,"mitotic actomyosin contractile ring assembly","BP","Blue"
"2985","GO:0031124",0.025506413552151,0.988663576316574,16,43,"mRNA 3'-end processing","BP","Blue"
"2986","GO:1902903",0.0255323860940284,0.983678805486002,45,146,"regulation of supramolecular fiber organization","BP","Blue"
"2987","GO:1904064",0.025545357977342,0.989304415997724,14,38,"positive regulation of cation transmembrane transport","BP","Blue"
"2988","GO:0048608",0.025567143047453,0.982015868330134,70,243,"reproductive structure development","BP","Blue"
"2989","GO:0098927",0.025662232080669,0.992240242507429,9,19,"vesicle-mediated transport between endosomal compartments","BP","Blue"
"2990","GO:0006366",0.0256782937835212,0.982026910683999,67,243,"transcription by RNA polymerase II","BP","Blue"
"2991","GO:0072665",0.0257128610097825,0.990224878924886,12,30,"protein localization to vacuole","BP","Blue"
"2992","GO:0001745",0.0257137657686298,0.984342692013908,37,119,"compound eye morphogenesis","BP","Blue"
"2993","GO:0038061",0.0257415750694356,0.994741993807245,6,11,"NIK/NF-kappaB signaling","BP","Blue"
"2994","GO:0007395",0.0258165713539765,0.995636941933629,5,9,"dorsal closure, spreading of leading edge cells","BP","Blue"
"2995","GO:0016441",0.0258515386312172,0.98816579994459,17,46,"post-transcriptional gene silencing","BP","Blue"
"2996","GO:0045933",0.0258597940802475,0.991875029425152,9,21,"positive regulation of muscle contraction","BP","Blue"
"2997","GO:0042551",0.0259012197176837,0.988937341992009,15,38,"neuron maturation","BP","Blue"
"2998","GO:0046488",0.0259864040294214,0.986003608067882,25,75,"phosphatidylinositol metabolic process","BP","Blue"
"2999","GO:0030168",0.026128967128505,0.990769178741322,11,25,"platelet activation","BP","Blue"
"3000","GO:0051784",0.0261628154225591,0.988332320921033,16,43,"negative regulation of nuclear division","BP","Blue"
"3001","GO:0051092",0.0261818197988604,0.989196901381222,14,35,"positive regulation of NF-kappaB transcription factor activity","BP","Blue"
"3002","GO:0032984",0.0263309214453452,0.983631173105094,39,133,"protein-containing complex disassembly","BP","Blue"
"3003","GO:0051046",0.026432396855056,0.981054039549224,77,269,"regulation of secretion","BP","Blue"
"3004","GO:0002819",0.0265418705390666,0.988499029647551,15,40,"regulation of adaptive immune response","BP","Blue"
"3005","GO:0051091",0.0267342477659991,0.985372533294777,26,78,"positive regulation of DNA-binding transcription factor activity","BP","Blue"
"3006","GO:0048262",0.0267763422096378,0.995427404856399,5,9,"determination of dorsal/ventral asymmetry","BP","Blue"
"3007","GO:0060718",0.0267801777466013,0.998436483288531,3,4,"chorionic trophoblast cell differentiation","BP","Blue"
"3008","GO:0007293",0.0269275415194469,0.987002915518062,19,52,"germarium-derived egg chamber formation","BP","Blue"
"3009","GO:0070934",0.0270199734296648,0.997028702631672,4,6,"CRD-mediated mRNA stabilization","BP","Blue"
"3010","GO:1903020",0.0270254093627137,0.997027902196875,4,6,"positive regulation of glycoprotein metabolic process","BP","Blue"
"3011","GO:0046824",0.0271286311227154,0.987556023835421,17,45,"positive regulation of nucleocytoplasmic transport","BP","Blue"
"3012","GO:0021954",0.0271928744786449,0.988239401183931,15,39,"central nervous system neuron development","BP","Blue"
"3013","GO:0071103",0.0272961567959256,0.983487307385951,36,111,"DNA conformation change","BP","Blue"
"3014","GO:0008593",0.0274598115179169,0.984194744204567,30,93,"regulation of Notch signaling pathway","BP","Blue"
"3015","GO:0048132",0.0276696885345949,0.995230280064296,5,9,"female germ-line stem cell asymmetric division","BP","Blue"
"3016","GO:0032006",0.0276816565822366,0.986550137363025,19,53,"regulation of TOR signaling","BP","Blue"
"3017","GO:0030537",0.0276895411822448,0.990626013996872,10,23,"larval behavior","BP","Blue"
"3018","GO:0002822",0.0277186748471154,0.988321821906669,14,37,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP","Blue"
"3019","GO:0006972",0.0277468449861058,0.99148149039132,9,19,"hyperosmotic response","BP","Blue"
"3020","GO:0043010",0.0278952465135699,0.981895116066283,46,156,"camera-type eye development","BP","Blue"
"3021","GO:0034508",0.0279101397185985,0.993025905375612,7,14,"centromere complex assembly","BP","Blue"
"3022","GO:0050708",0.0280500256288132,0.982128897057507,43,140,"regulation of protein secretion","BP","Blue"
"3023","GO:0048066",0.0280730573647434,0.986336664787908,19,53,"developmental pigmentation","BP","Blue"
"3024","GO:0009725",0.0281091734597321,0.978907718819096,100,363,"response to hormone","BP","Blue"
"3025","GO:0048017",0.0281986208953078,0.988618176570023,13,33,"inositol lipid-mediated signaling","BP","Blue"
"3026","GO:0006623",0.0282117206948768,0.991137613514599,9,20,"protein targeting to vacuole","BP","Blue"
"3027","GO:0090136",0.028237277676396,0.994094832173269,6,11,"epithelial cell-cell adhesion","BP","Blue"
"3028","GO:2000403",0.0282964270170144,0.993761196964815,6,12,"positive regulation of lymphocyte migration","BP","Blue"
"3029","GO:0007423",0.028483125258373,0.978337791170825,109,403,"sensory organ development","BP","Blue"
"3030","GO:0007390",0.0286872958825287,0.996780472190027,4,6,"germ-band shortening","BP","Blue"
"3031","GO:0045987",0.0288679731432422,0.99360296748163,6,12,"positive regulation of smooth muscle contraction","BP","Blue"
"3032","GO:0001710",0.0288864941030213,0.990729246485359,9,21,"mesodermal cell fate commitment","BP","Blue"
"3033","GO:0006265",0.0288968631319374,0.996748890253187,4,6,"DNA topological change","BP","Blue"
"3034","GO:0000086",0.0289176697995053,0.986568311920203,17,46,"G2/M transition of mitotic cell cycle","BP","Blue"
"3035","GO:0044839",0.0289176697995053,0.986568311920203,17,46,"cell cycle G2/M phase transition","BP","Blue"
"3036","GO:1904526",0.029086830342041,0.996720189316668,4,6,"regulation of microtubule binding","BP","Blue"
"3037","GO:0048255",0.0291187202094006,0.992652728132802,7,14,"mRNA stabilization","BP","Blue"
"3038","GO:1990090",0.0292934439928384,0.986735916569782,16,43,"cellular response to nerve growth factor stimulus","BP","Blue"
"3039","GO:0035296",0.0293589768080316,0.98525748320392,20,58,"regulation of tube diameter","BP","Blue"
"3040","GO:0021987",0.029419974666642,0.984164451625684,24,72,"cerebral cortex development","BP","Blue"
"3041","GO:0051225",0.0295678681159743,0.985180079239497,20,57,"spindle assembly","BP","Blue"
"3042","GO:0045742",0.0296882921165906,0.992475499444495,7,14,"positive regulation of epidermal growth factor receptor signaling pathway","BP","Blue"
"3043","GO:1901186",0.0296882921165906,0.992475499444495,7,14,"positive regulation of ERBB signaling pathway","BP","Blue"
"3044","GO:0045672",0.0297662437780481,0.994759955293927,5,9,"positive regulation of osteoclast differentiation","BP","Blue"
"3045","GO:1903727",0.0298757423374944,0.98846752933539,12,29,"positive regulation of phospholipid metabolic process","BP","Blue"
"3046","GO:0016049",0.029983273772035,0.982043841127705,33,107,"cell growth","BP","Blue"
"3047","GO:0001959",0.0300181893859232,0.987857794021274,13,32,"regulation of cytokine-mediated signaling pathway","BP","Blue"
"3048","GO:0043473",0.030033397719137,0.983346116318511,26,79,"pigmentation","BP","Blue"
"3049","GO:0006399",0.0300465200063826,0.983544575843899,25,76,"tRNA metabolic process","BP","Blue"
"3050","GO:0007265",0.0301086219007505,0.982318073127896,31,98,"Ras protein signal transduction","BP","Blue"
"3051","GO:0046890",0.0301125336976187,0.983352038301243,26,77,"regulation of lipid biosynthetic process","BP","Blue"
"3052","GO:0002573",0.0301625727038614,0.987210280241756,14,36,"myeloid leukocyte differentiation","BP","Blue"
"3053","GO:0046638",0.0305808576662667,0.993123649793688,6,12,"positive regulation of alpha-beta T cell differentiation","BP","Blue"
"3054","GO:2000353",0.0305931736878917,0.998111494966708,3,4,"positive regulation of endothelial cell apoptotic process","BP","Blue"
"3055","GO:0050848",0.0306076174838134,0.98740314998091,13,34,"regulation of calcium-mediated signaling","BP","Blue"
"3056","GO:0032233",0.0306259470332238,0.99005903915541,9,21,"positive regulation of actin filament bundle assembly","BP","Blue"
"3057","GO:1903012",0.0306375941996623,0.996483335789917,4,6,"positive regulation of bone development","BP","Blue"
"3058","GO:0021680",0.030676835662562,0.991107252132952,8,17,"cerebellar Purkinje cell layer development","BP","Blue"
"3059","GO:0032091",0.0307105301375832,0.985886594519193,16,45,"negative regulation of protein binding","BP","Blue"
"3060","GO:0030318",0.0307131584995782,0.992154448516678,7,14,"melanocyte differentiation","BP","Blue"
"3061","GO:0061982",0.0309277921789565,0.983602311135755,23,66,"meiosis I cell cycle process","BP","Blue"
"3062","GO:0097194",0.0310034572770946,0.988463705871225,11,27,"execution phase of apoptosis","BP","Blue"
"3063","GO:0031589",0.0310223076450098,0.98466871206719,19,54,"cell-substrate adhesion","BP","Blue"
"3064","GO:1903046",0.0310332899565179,0.980302457539986,41,133,"meiotic cell cycle process","BP","Blue"
"3065","GO:0046847",0.0310339519832792,0.993350550811782,6,11,"filopodium assembly","BP","Blue"
"3066","GO:0043491",0.0310882925213429,0.99641365451668,4,6,"protein kinase B signaling","BP","Blue"
"3067","GO:0060142",0.0311244668279689,0.992969957691537,6,12,"regulation of syncytium formation by plasma membrane fusion","BP","Blue"
"3068","GO:0007178",0.0312721042376244,0.983816228528089,21,63,"transmembrane receptor protein serine/threonine kinase signaling pathway","BP","Blue"
"3069","GO:0007140",0.0312971888645009,0.985311448185864,17,46,"male meiotic nuclear division","BP","Blue"
"3070","GO:2000369",0.0313319795904683,0.990876586125348,8,17,"regulation of clathrin-dependent endocytosis","BP","Blue"
"3071","GO:0045907",0.0314012656041334,0.99145359151098,7,16,"positive regulation of vasoconstriction","BP","Blue"
